destination_port,duration,packet_count,byte_count,connection_rate,threat_label
993,57,1,2,35087.7193,PortScan
1042,43,1,2,46511.62791,PortScan
8300,15,1,2,133333.3333,PortScan
6692,43,1,0,46511.62791,PortScan
1049,96,1,2,20833.33333,PortScan
5904,56,1,0,35714.28571,PortScan
648,91,1,2,21978.02198,PortScan
10566,57,1,0,35087.7193,PortScan
55056,81,1,2,24691.35802,PortScan
1720,48,1,2,41666.66667,PortScan
1782,47,1,0,42553.19149,PortScan
56737,42,1,0,47619.04762,PortScan
32771,58,1,0,34482.75862,PortScan
10621,21,1,2,95238.09524,PortScan
20031,18,1,0,111111.1111,PortScan
3766,49,1,0,40816.32653,PortScan
5902,44,1,0,45454.54545,PortScan
5679,39,1,2,51282.05128,PortScan
691,32,1,0,62500.0,PortScan
7070,49,1,0,40816.32653,PortScan
1038,43,1,2,46511.62791,PortScan
12345,3,1,2,666666.6667,PortScan
2200,66,1,2,30303.0303,PortScan
43,69,1,0,28985.50725,PortScan
50001,97,1,2,20618.5567,PortScan
2121,25,1,2,80000.0,PortScan
7100,43,1,0,46511.62791,PortScan
2020,43,1,0,46511.62791,PortScan
1000,92,1,2,21739.13043,PortScan
8086,12,1,0,166666.6667,PortScan
10626,69,1,2,28985.50725,PortScan
8600,45,1,2,44444.44444,PortScan
1038,9,1,0,222222.2222,PortScan
3030,52,1,2,38461.53846,PortScan
1688,2,1,0,1000000.0,PortScan
2382,87,1,0,22988.50575,PortScan
8180,30,1,0,66666.66667,PortScan
9999,38,1,0,52631.57895,PortScan
2121,92,1,2,21739.13043,PortScan
8082,53,1,0,37735.84906,PortScan
1032,74,1,0,27027.02703,PortScan
1023,45,1,0,44444.44444,PortScan
1024,68,1,2,29411.76471,PortScan
49167,42,1,0,47619.04762,PortScan
7019,16,1,0,125000.0,PortScan
1041,37,1,2,54054.05405,PortScan
888,13,1,2,153846.1538,PortScan
1900,49,1,2,40816.32653,PortScan
1086,52,1,0,38461.53846,PortScan
8086,89,1,2,22471.91011,PortScan
5000,53,1,2,37735.84906,PortScan
49176,59,1,2,33898.30508,PortScan
5560,40,1,2,50000.0,PortScan
1141,43,1,2,46511.62791,PortScan
8994,55,1,2,36363.63636,PortScan
222,49,1,0,40816.32653,PortScan
1309,53,1,2,37735.84906,PortScan
8088,19,1,2,105263.1579,PortScan
5678,42,1,0,47619.04762,PortScan
1031,44,1,2,45454.54545,PortScan
2968,73,1,2,27397.26027,PortScan
7,24,1,0,83333.33333,PortScan
5221,56,1,0,35714.28571,PortScan
1089,16,1,2,125000.0,PortScan
27353,43,1,0,46511.62791,PortScan
5414,60,1,0,33333.33333,PortScan
3333,60,1,0,33333.33333,PortScan
30718,60,1,0,33333.33333,PortScan
5800,64,1,2,31250.0,PortScan
1126,44,1,0,45454.54545,PortScan
700,54,1,0,37037.03704,PortScan
3827,54,1,0,37037.03704,PortScan
5030,11,1,2,181818.1818,PortScan
5102,77,1,2,25974.02597,PortScan
125,63,1,0,31746.03175,PortScan
2382,12,1,0,166666.6667,PortScan
5915,27,1,2,74074.07407,PortScan
5555,75,1,0,26666.66667,PortScan
3324,42,1,0,47619.04762,PortScan
17877,37,1,2,54054.05405,PortScan
1023,43,1,2,46511.62791,PortScan
8085,71,1,0,28169.01408,PortScan
31337,15,1,0,133333.3333,PortScan
55056,49,1,0,40816.32653,PortScan
1113,35,1,2,57142.85714,PortScan
3527,33,1,0,60606.06061,PortScan
2381,55,1,0,36363.63636,PortScan
1085,76,1,2,26315.78947,PortScan
1900,88,1,2,22727.27273,PortScan
26214,27,1,2,74074.07407,PortScan
9575,42,1,2,47619.04762,PortScan
1433,72,1,2,27777.77778,PortScan
777,47,1,2,42553.19149,PortScan
106,48,1,2,41666.66667,PortScan
636,43,1,0,46511.62791,PortScan
7676,62,1,2,32258.06452,PortScan
306,83,1,2,24096.38554,PortScan
3690,51,1,0,39215.68627,PortScan
6667,43,1,2,46511.62791,PortScan
1034,13,1,0,153846.1538,PortScan
2500,96,1,0,20833.33333,PortScan
1077,11,1,0,181818.1818,PortScan
808,52,1,2,38461.53846,PortScan
5903,49,1,0,40816.32653,PortScan
15002,50,1,2,40000.0,PortScan
683,31,1,0,64516.12903,PortScan
5269,40,1,0,50000.0,PortScan
1106,74,1,0,27027.02703,PortScan
4444,45,1,2,44444.44444,PortScan
4321,45,1,0,44444.44444,PortScan
3268,42,1,2,47619.04762,PortScan
10215,30,1,2,66666.66667,PortScan
481,54,1,2,37037.03704,PortScan
9002,5,1,0,400000.0,PortScan
3221,36,1,2,55555.55556,PortScan
38292,43,1,0,46511.62791,PortScan
2161,48,1,0,41666.66667,PortScan
2288,1,1,2,2000000.0,PortScan
5550,61,1,0,32786.88525,PortScan
51103,92,1,2,21739.13043,PortScan
51493,5,1,2,400000.0,PortScan
5432,96,1,0,20833.33333,PortScan
7007,98,1,2,20408.16327,PortScan
12174,46,1,2,43478.26087,PortScan
3300,47,1,2,42553.19149,PortScan
7103,47,1,2,42553.19149,PortScan
5910,45,1,0,44444.44444,PortScan
9876,40,1,0,50000.0,PortScan
50800,51,1,2,39215.68627,PortScan
1717,74,1,0,27027.02703,PortScan
9081,49,1,0,40816.32653,PortScan
4567,65,1,2,30769.23077,PortScan
1054,55,1,0,36363.63636,PortScan
3801,43,1,2,46511.62791,PortScan
6839,51,1,2,39215.68627,PortScan
12345,73,1,0,27397.26027,PortScan
512,47,1,2,42553.19149,PortScan
2065,77,1,2,25974.02597,PortScan
544,58,1,2,34482.75862,PortScan
6101,23,1,0,86956.52174,PortScan
1334,43,1,0,46511.62791,PortScan
1433,97,1,2,20618.5567,PortScan
3517,34,1,0,58823.52941,PortScan
2103,54,1,0,37037.03704,PortScan
20005,43,1,0,46511.62791,PortScan
8001,43,1,0,46511.62791,PortScan
80,6007945,3,18,1.498016377,PortScan
10001,76,1,0,26315.78947,PortScan
667,41,1,2,48780.4878,PortScan
7000,46,1,0,43478.26087,PortScan
10004,48,1,2,41666.66667,PortScan
1175,63,1,0,31746.03175,PortScan
1007,54,1,2,37037.03704,PortScan
3945,44,1,0,45454.54545,PortScan
13782,44,1,2,45454.54545,PortScan
6692,74,1,0,27027.02703,PortScan
1046,53,1,0,37735.84906,PortScan
801,86,1,2,23255.81395,PortScan
6779,63,1,0,31746.03175,PortScan
1049,41,1,0,48780.4878,PortScan
50800,43,1,0,46511.62791,PortScan
7,44,1,0,45454.54545,PortScan
199,85,1,2,23529.41176,PortScan
33354,59,1,2,33898.30508,PortScan
5959,64,1,2,31250.0,PortScan
3801,44,1,2,45454.54545,PortScan
1087,45,1,2,44444.44444,PortScan
8654,75,1,0,26666.66667,PortScan
6567,16,1,2,125000.0,PortScan
1050,39,1,0,51282.05128,PortScan
1761,64,1,2,31250.0,PortScan
3031,74,1,2,27027.02703,PortScan
8701,53,1,2,37735.84906,PortScan
7778,71,1,2,28169.01408,PortScan
3269,61,1,2,32786.88525,PortScan
8007,55,1,0,36363.63636,PortScan
1163,69,1,0,28985.50725,PortScan
7007,44,1,2,45454.54545,PortScan
6502,53,1,2,37735.84906,PortScan
5989,106,1,0,18867.92453,PortScan
1580,46,1,0,43478.26087,PortScan
3371,54,1,2,37037.03704,PortScan
5961,65,1,2,30769.23077,PortScan
617,49,1,0,40816.32653,PortScan
3389,51,1,2,39215.68627,PortScan
1812,91,1,0,21978.02198,PortScan
8089,67,1,2,29850.74627,PortScan
513,55,1,0,36363.63636,PortScan
10628,42,1,0,47619.04762,PortScan
1126,73,1,2,27397.26027,PortScan
1164,44,1,0,45454.54545,PortScan
49165,42,1,2,47619.04762,PortScan
4129,48,1,0,41666.66667,PortScan
8082,28,1,0,71428.57143,PortScan
783,43,1,2,46511.62791,PortScan
1244,53,1,0,37735.84906,PortScan
50002,91,1,2,21978.02198,PortScan
1322,45,1,2,44444.44444,PortScan
1174,70,1,0,28571.42857,PortScan
1080,12,1,0,166666.6667,PortScan
555,19,1,0,105263.1579,PortScan
2301,67,1,2,29850.74627,PortScan
1038,42,1,2,47619.04762,PortScan
8099,45,1,2,44444.44444,PortScan
1060,44,1,2,45454.54545,PortScan
3905,44,1,2,45454.54545,PortScan
1311,69,1,2,28985.50725,PortScan
89,11,1,0,181818.1818,PortScan
2001,44,1,2,45454.54545,PortScan
9071,42,1,0,47619.04762,PortScan
6100,53,1,0,37735.84906,PortScan
49163,54,1,0,37037.03704,PortScan
6580,54,1,2,37037.03704,PortScan
110,48,1,2,41666.66667,PortScan
2191,64,1,2,31250.0,PortScan
9485,40,1,2,50000.0,PortScan
5120,54,1,2,37037.03704,PortScan
44442,48,1,2,41666.66667,PortScan
88,38,1,2,52631.57895,PortScan
1198,12,1,2,166666.6667,PortScan
9,12,1,0,166666.6667,PortScan
514,71,1,0,28169.01408,PortScan
6346,49,1,2,40816.32653,PortScan
3001,12,1,2,166666.6667,PortScan
2869,59,1,0,33898.30508,PortScan
1087,36,1,2,55555.55556,PortScan
10025,78,1,2,25641.02564,PortScan
9415,27,1,0,74074.07407,PortScan
27352,36,1,0,55555.55556,PortScan
10621,97,1,0,20618.5567,PortScan
1700,43,1,0,46511.62791,PortScan
7512,30,1,2,66666.66667,PortScan
3367,43,1,2,46511.62791,PortScan
3071,41,1,0,48780.4878,PortScan
625,23,1,0,86956.52174,PortScan
1117,61,1,0,32786.88525,PortScan
1083,65,1,0,30769.23077,PortScan
1023,11,1,2,181818.1818,PortScan
427,45,1,2,44444.44444,PortScan
27355,4,1,0,500000.0,PortScan
705,44,1,0,45454.54545,PortScan
9900,56,1,0,35714.28571,PortScan
5214,60,1,2,33333.33333,PortScan
1594,70,1,0,28571.42857,PortScan
2909,61,1,0,32786.88525,PortScan
38292,21,1,0,95238.09524,PortScan
3826,42,1,0,47619.04762,PortScan
9071,49,1,0,40816.32653,PortScan
3168,20,1,0,100000.0,PortScan
1024,12,1,2,166666.6667,PortScan
8701,21,1,2,95238.09524,PortScan
144,82,1,2,24390.2439,PortScan
2260,68,1,2,29411.76471,PortScan
3128,46,1,2,43478.26087,PortScan
2099,101,1,0,19801.9802,PortScan
2383,23,1,2,86956.52174,PortScan
2161,49,1,2,40816.32653,PortScan
25735,49,1,2,40816.32653,PortScan
19842,43,1,2,46511.62791,PortScan
44501,49,1,2,40816.32653,PortScan
54328,46,1,2,43478.26087,PortScan
3325,20,1,0,100000.0,PortScan
636,74,1,0,27027.02703,PortScan
9207,22,1,0,90909.09091,PortScan
1718,23,1,2,86956.52174,PortScan
7911,34,1,0,58823.52941,PortScan
35500,30,1,0,66666.66667,PortScan
8888,139,1,2,14388.48921,PortScan
1046,75,1,0,26666.66667,PortScan
8087,62,1,0,32258.06452,PortScan
901,67,1,0,29850.74627,PortScan
5925,46,1,0,43478.26087,PortScan
1055,42,1,0,47619.04762,PortScan
1524,18,1,2,111111.1111,PortScan
7920,53,1,0,37735.84906,PortScan
5033,49,1,2,40816.32653,PortScan
5730,57,1,2,35087.7193,PortScan
7920,12,1,0,166666.6667,PortScan
705,12,1,2,166666.6667,PortScan
2967,48,1,2,41666.66667,PortScan
9001,48,1,0,41666.66667,PortScan
34573,42,1,2,47619.04762,PortScan
9876,52,1,2,38461.53846,PortScan
5904,44,1,2,45454.54545,PortScan
6346,46,1,0,43478.26087,PortScan
70,52,1,2,38461.53846,PortScan
1114,33,1,2,60606.06061,PortScan
625,45,1,0,44444.44444,PortScan
3920,62,1,2,32258.06452,PortScan
16012,44,1,2,45454.54545,PortScan
2191,61,1,2,32786.88525,PortScan
19801,74,1,2,27027.02703,PortScan
2049,46,1,0,43478.26087,PortScan
7019,19,1,0,105263.1579,PortScan
555,66,1,2,30303.0303,PortScan
2135,92,1,0,21739.13043,PortScan
7106,29,1,2,68965.51724,PortScan
1,62,1,2,32258.06452,PortScan
5054,81,1,2,24691.35802,PortScan
667,70,1,0,28571.42857,PortScan
1287,62,1,0,32258.06452,PortScan
3389,46,1,2,43478.26087,PortScan
5100,58,1,0,34482.75862,PortScan
1719,51,1,0,39215.68627,PortScan
5030,59,1,0,33898.30508,PortScan
6567,48,1,2,41666.66667,PortScan
1063,18,1,2,111111.1111,PortScan
6002,45,1,0,44444.44444,PortScan
62078,68,1,0,29411.76471,PortScan
9001,44,1,0,45454.54545,PortScan
880,34,1,0,58823.52941,PortScan
3517,45,1,2,44444.44444,PortScan
10001,17,1,2,117647.0588,PortScan
5959,47,1,0,42553.19149,PortScan
1075,60,1,2,33333.33333,PortScan
35500,33,1,0,60606.06061,PortScan
1084,12,1,0,166666.6667,PortScan
1075,17,1,0,117647.0588,PortScan
458,45,1,2,44444.44444,PortScan
3826,16,1,2,125000.0,PortScan
15742,56,1,2,35714.28571,PortScan
1087,44,1,2,45454.54545,PortScan
1244,22,1,0,90909.09091,PortScan
7435,32,1,2,62500.0,PortScan
44443,48,1,2,41666.66667,PortScan
366,50,1,0,40000.0,PortScan
1056,19,1,2,105263.1579,PortScan
7106,50,1,0,40000.0,PortScan
1055,44,1,2,45454.54545,PortScan
27000,48,1,2,41666.66667,PortScan
50001,53,1,0,37735.84906,PortScan
1533,59,1,2,33898.30508,PortScan
1163,98,1,2,20408.16327,PortScan
8089,21,1,0,95238.09524,PortScan
19101,43,1,0,46511.62791,PortScan
1095,66,1,0,30303.0303,PortScan
2107,44,1,2,45454.54545,PortScan
25734,56,1,0,35714.28571,PortScan
6003,22,1,0,90909.09091,PortScan
50000,42,1,2,47619.04762,PortScan
1007,74,1,0,27027.02703,PortScan
2006,43,1,0,46511.62791,PortScan
21571,46,1,0,43478.26087,PortScan
32781,47,1,0,42553.19149,PortScan
52673,66,1,2,30303.0303,PortScan
1105,77,1,0,25974.02597,PortScan
19842,70,1,2,28571.42857,PortScan
3880,54,1,2,37037.03704,PortScan
1594,92,1,2,21739.13043,PortScan
23,41,1,2,48780.4878,PortScan
1641,44,1,2,45454.54545,PortScan
8291,52,1,2,38461.53846,PortScan
50006,95,1,0,21052.63158,PortScan
4005,40,1,0,50000.0,PortScan
111,43,1,0,46511.62791,PortScan
1093,46,1,2,43478.26087,PortScan
32783,49,1,2,40816.32653,PortScan
1056,12,1,2,166666.6667,PortScan
5903,10,1,0,200000.0,PortScan
5679,35,1,0,57142.85714,PortScan
1058,92,1,0,21739.13043,PortScan
55055,45,1,2,44444.44444,PortScan
32781,70,1,2,28571.42857,PortScan
1124,44,1,2,45454.54545,PortScan
5510,55,1,0,36363.63636,PortScan
10628,50,1,2,40000.0,PortScan
146,74,1,2,27027.02703,PortScan
60020,21,1,2,95238.09524,PortScan
2800,70,1,0,28571.42857,PortScan
2161,44,1,0,45454.54545,PortScan
1061,42,1,0,47619.04762,PortScan
1108,23,1,2,86956.52174,PortScan
222,99,1,2,20202.0202,PortScan
1524,43,1,2,46511.62791,PortScan
1166,43,1,2,46511.62791,PortScan
8193,64,1,0,31250.0,PortScan
1,60,1,0,33333.33333,PortScan
2607,25,1,0,80000.0,PortScan
9418,42,1,2,47619.04762,PortScan
20,76,1,0,26315.78947,PortScan
2910,49,1,2,40816.32653,PortScan
3367,45,1,0,44444.44444,PortScan
765,49,1,2,40816.32653,PortScan
49161,46,1,0,43478.26087,PortScan
9000,42,1,2,47619.04762,PortScan
666,27,1,0,74074.07407,PortScan
4129,39,1,0,51282.05128,PortScan
2998,43,1,2,46511.62791,PortScan
2717,50,1,2,40000.0,PortScan
1075,48,1,2,41666.66667,PortScan
8654,47,1,0,42553.19149,PortScan
23,58,1,0,34482.75862,PortScan
6668,13,1,0,153846.1538,PortScan
306,69,1,2,28985.50725,PortScan
11110,55,1,0,36363.63636,PortScan
3920,53,1,0,37735.84906,PortScan
49154,43,1,0,46511.62791,PortScan
52848,51,1,2,39215.68627,PortScan
5679,70,1,2,28571.42857,PortScan
5811,43,1,0,46511.62791,PortScan
1192,17,1,2,117647.0588,PortScan
50000,93,1,2,21505.37634,PortScan
3300,73,1,0,27397.26027,PortScan
32774,90,1,0,22222.22222,PortScan
2800,59,1,2,33898.30508,PortScan
1272,26,1,2,76923.07692,PortScan
1310,60,1,0,33333.33333,PortScan
30,14,1,2,142857.1429,PortScan
7777,88,1,0,22727.27273,PortScan
1057,16,1,2,125000.0,PortScan
2393,72,1,0,27777.77778,PortScan
9001,54,1,0,37037.03704,PortScan
7402,78,1,2,25641.02564,PortScan
9071,43,1,0,46511.62791,PortScan
1031,54,1,2,37037.03704,PortScan
4449,40,1,2,50000.0,PortScan
7800,43,1,0,46511.62791,PortScan
999,87,1,0,22988.50575,PortScan
1151,45,1,0,44444.44444,PortScan
1094,12,1,0,166666.6667,PortScan
49176,52,1,2,38461.53846,PortScan
2035,51,1,2,39215.68627,PortScan
1839,57,1,0,35087.7193,PortScan
992,31,1,0,64516.12903,PortScan
8011,59,1,2,33898.30508,PortScan
1719,81,1,2,24691.35802,PortScan
9080,42,1,0,47619.04762,PortScan
777,43,1,0,46511.62791,PortScan
3300,77,1,2,25974.02597,PortScan
6567,71,1,2,28169.01408,PortScan
5903,32,1,0,62500.0,PortScan
8022,48,1,2,41666.66667,PortScan
593,70,1,0,28571.42857,PortScan
1092,63,1,2,31746.03175,PortScan
8400,48,1,2,41666.66667,PortScan
54328,6,1,2,333333.3333,PortScan
6646,97,1,0,20618.5567,PortScan
6059,43,1,0,46511.62791,PortScan
32783,45,1,0,44444.44444,PortScan
9593,18423976,2,0,0.217108403,PortScan
2196,52,1,2,38461.53846,PortScan
999,63,1,2,31746.03175,PortScan
4449,43,1,0,46511.62791,PortScan
1067,21,1,0,95238.09524,PortScan
8031,74,1,0,27027.02703,PortScan
56737,47,1,0,42553.19149,PortScan
1718,108,1,0,18518.51852,PortScan
51103,44,1,0,45454.54545,PortScan
2602,52,1,2,38461.53846,PortScan
27356,90,1,2,22222.22222,PortScan
5102,37,1,2,54054.05405,PortScan
5405,54,1,0,37037.03704,PortScan
15000,43,1,0,46511.62791,PortScan
2046,87,1,0,22988.50575,PortScan
3689,49,1,0,40816.32653,PortScan
49159,80,1,0,25000.0,PortScan
555,42,1,0,47619.04762,PortScan
1073,49,1,0,40816.32653,PortScan
1002,12,1,2,166666.6667,PortScan
16016,68,1,0,29411.76471,PortScan
16012,19,1,0,105263.1579,PortScan
2144,58,1,2,34482.75862,PortScan
28201,53,1,0,37735.84906,PortScan
1042,44,1,2,45454.54545,PortScan
5998,43,1,2,46511.62791,PortScan
8099,43,1,2,46511.62791,PortScan
5080,44,1,2,45454.54545,PortScan
12000,48,1,0,41666.66667,PortScan
1038,17,1,2,117647.0588,PortScan
10616,46,1,2,43478.26087,PortScan
587,44,1,2,45454.54545,PortScan
84,49,1,0,40816.32653,PortScan
19101,44,1,0,45454.54545,PortScan
1055,60,1,0,33333.33333,PortScan
32775,62,1,0,32258.06452,PortScan
3914,48,1,0,41666.66667,PortScan
1417,73,1,0,27397.26027,PortScan
109,47,1,2,42553.19149,PortScan
6566,37,1,2,54054.05405,PortScan
2048,56,1,0,35714.28571,PortScan
1075,39,1,2,51282.05128,PortScan
1010,42,1,0,47619.04762,PortScan
1328,60,1,2,33333.33333,PortScan
280,39,1,0,51282.05128,PortScan
3404,44,1,0,45454.54545,PortScan
10009,60,1,0,33333.33333,PortScan
1461,46,1,0,43478.26087,PortScan
10566,32,1,0,62500.0,PortScan
5000,42,1,2,47619.04762,PortScan
2033,78,1,0,25641.02564,PortScan
5822,45,1,0,44444.44444,PortScan
631,54,1,0,37037.03704,PortScan
15742,48,1,0,41666.66667,PortScan
3370,98,1,0,20408.16327,PortScan
5633,42,1,2,47619.04762,PortScan
911,42,1,2,47619.04762,PortScan
2099,40,1,2,50000.0,PortScan
7100,49,1,0,40816.32653,PortScan
5500,55,1,0,36363.63636,PortScan
7741,50,1,2,40000.0,PortScan
9099,68,1,2,29411.76471,PortScan
1152,21,1,0,95238.09524,PortScan
3007,43,1,2,46511.62791,PortScan
1104,68,1,0,29411.76471,PortScan
6123,49,1,0,40816.32653,PortScan
3005,44,1,2,45454.54545,PortScan
3333,44,1,2,45454.54545,PortScan
1213,74,1,0,27027.02703,PortScan
3945,43,1,0,46511.62791,PortScan
1719,64,1,2,31250.0,PortScan
5800,47,1,2,42553.19149,PortScan
34571,16,1,2,125000.0,PortScan
880,12,1,2,166666.6667,PortScan
32,72,1,0,27777.77778,PortScan
1049,44,1,2,45454.54545,PortScan
4005,60,1,2,33333.33333,PortScan
5902,6,1,2,333333.3333,PortScan
8500,23,1,2,86956.52174,PortScan
6389,49,1,2,40816.32653,PortScan
1805,44,1,0,45454.54545,PortScan
2005,69,1,2,28985.50725,PortScan
5998,43,1,0,46511.62791,PortScan
1461,29,1,0,68965.51724,PortScan
8899,101,1,0,19801.9802,PortScan
33899,49,1,0,40816.32653,PortScan
22939,69,1,2,28985.50725,PortScan
4998,43,1,0,46511.62791,PortScan
8888,89,1,0,22471.91011,PortScan
2022,62,1,2,32258.06452,PortScan
53,43,1,0,46511.62791,PortScan
135,88,1,0,22727.27273,PortScan
497,20,1,2,100000.0,PortScan
6001,53,1,0,37735.84906,PortScan
2251,45,1,0,44444.44444,PortScan
1244,11,1,0,181818.1818,PortScan
9998,52,1,0,38461.53846,PortScan
1352,75,1,2,26666.66667,PortScan
1187,49,1,2,40816.32653,PortScan
5004,68,1,0,29411.76471,PortScan
9090,12,1,0,166666.6667,PortScan
1138,50,1,2,40000.0,PortScan
8649,96,1,0,20833.33333,PortScan
500,47,1,0,42553.19149,PortScan
2003,52,1,2,38461.53846,PortScan
2041,44,1,2,45454.54545,PortScan
1501,44,1,2,45454.54545,PortScan
497,72,1,2,27777.77778,PortScan
1061,45,1,0,44444.44444,PortScan
999,54,1,2,37037.03704,PortScan
1045,49,1,2,40816.32653,PortScan
50800,69,1,2,28985.50725,PortScan
280,26,1,2,76923.07692,PortScan
1022,47,1,2,42553.19149,PortScan
8800,66,1,0,30303.0303,PortScan
6839,92,1,2,21739.13043,PortScan
2604,9,1,0,222222.2222,PortScan
8009,44,1,0,45454.54545,PortScan
5298,37,1,2,54054.05405,PortScan
6025,44,1,0,45454.54545,PortScan
5440,49,1,0,40816.32653,PortScan
3211,55,1,2,36363.63636,PortScan
1066,94,1,2,21276.59574,PortScan
5500,89,1,0,22471.91011,PortScan
8400,56,1,0,35714.28571,PortScan
1080,60,1,0,33333.33333,PortScan
465,57,1,2,35087.7193,PortScan
4,54,1,2,37037.03704,PortScan
1092,15,1,0,133333.3333,PortScan
5405,25,1,0,80000.0,PortScan
513,32,1,0,62500.0,PortScan
6689,48,1,0,41666.66667,PortScan
2718,58,1,0,34482.75862,PortScan
366,58,1,0,34482.75862,PortScan
9502,83,1,2,24096.38554,PortScan
2701,41,1,2,48780.4878,PortScan
593,45,1,2,44444.44444,PortScan
5998,50,1,2,40000.0,PortScan
1088,64,1,0,31250.0,PortScan
5850,55,1,0,36363.63636,PortScan
1021,45,1,0,44444.44444,PortScan
898,90,1,2,22222.22222,PortScan
714,40,1,0,50000.0,PortScan
3527,44,1,0,45454.54545,PortScan
2301,94,1,2,21276.59574,PortScan
6547,45,1,0,44444.44444,PortScan
1198,61,1,0,32786.88525,PortScan
27353,97,1,0,20618.5567,PortScan
2022,44,1,0,45454.54545,PortScan
6004,44,1,2,45454.54545,PortScan
5800,39,1,2,51282.05128,PortScan
2323,53,1,0,37735.84906,PortScan
79,50,1,0,40000.0,PortScan
6006,43,1,0,46511.62791,PortScan
4899,50,1,2,40000.0,PortScan
15004,11,1,0,181818.1818,PortScan
3690,40,1,0,50000.0,PortScan
7741,26,1,2,76923.07692,PortScan
1038,49,1,0,40816.32653,PortScan
3367,41,1,0,48780.4878,PortScan
1025,84,1,0,23809.52381,PortScan
3814,75,1,2,26666.66667,PortScan
5432,17,1,2,117647.0588,PortScan
10000,75,1,0,26666.66667,PortScan
32770,57,1,0,35087.7193,PortScan
8193,42,1,0,47619.04762,PortScan
1533,72,1,0,27777.77778,PortScan
4662,43,1,2,46511.62791,PortScan
2500,49,1,2,40816.32653,PortScan
8010,66,1,2,30303.0303,PortScan
6565,59,1,2,33898.30508,PortScan
6646,44,1,0,45454.54545,PortScan
52673,97,1,0,20618.5567,PortScan
49152,64,1,2,31250.0,PortScan
16992,91,1,0,21978.02198,PortScan
5560,49,1,0,40816.32653,PortScan
2196,37,1,2,54054.05405,PortScan
5631,65,1,0,30769.23077,PortScan
9099,85,1,0,23529.41176,PortScan
3324,44,1,2,45454.54545,PortScan
5631,58,1,0,34482.75862,PortScan
8873,62,1,2,32258.06452,PortScan
9011,70,1,0,28571.42857,PortScan
19283,44,1,0,45454.54545,PortScan
10778,4,1,2,500000.0,PortScan
32779,49,1,2,40816.32653,PortScan
2998,74,1,0,27027.02703,PortScan
4848,44,1,2,45454.54545,PortScan
714,44,1,2,45454.54545,PortScan
8011,43,1,2,46511.62791,PortScan
5811,75,1,0,26666.66667,PortScan
22939,43,1,2,46511.62791,PortScan
873,49,1,2,40816.32653,PortScan
990,24,1,2,83333.33333,PortScan
3828,44,1,0,45454.54545,PortScan
912,50,1,2,40000.0,PortScan
10009,74,1,2,27027.02703,PortScan
2045,43,1,0,46511.62791,PortScan
9500,47,1,0,42553.19149,PortScan
9418,55,1,0,36363.63636,PortScan
49159,11,1,2,181818.1818,PortScan
1,64,1,0,31250.0,PortScan
60443,43,1,0,46511.62791,PortScan
5961,68,1,0,29411.76471,PortScan
1236,62,1,0,32258.06452,PortScan
1783,67,1,0,29850.74627,PortScan
10000,12,1,2,166666.6667,PortScan
32771,74,1,0,27027.02703,PortScan
7435,43,1,2,46511.62791,PortScan
720,63,1,0,31746.03175,PortScan
18040,45,1,2,44444.44444,PortScan
90,42,1,2,47619.04762,PortScan
2557,34,1,0,58823.52941,PortScan
3,73,1,2,27397.26027,PortScan
1110,48,1,0,41666.66667,PortScan
1027,29,1,0,68965.51724,PortScan
5004,37,1,2,54054.05405,PortScan
4445,57,1,2,35087.7193,PortScan
1123,13,1,0,153846.1538,PortScan
2393,12,1,0,166666.6667,PortScan
1164,13,1,2,153846.1538,PortScan
898,50,1,2,40000.0,PortScan
646,49,1,2,40816.32653,PortScan
5357,46,1,0,43478.26087,PortScan
8090,50,1,0,40000.0,PortScan
50300,49,1,2,40816.32653,PortScan
7001,75,1,0,26666.66667,PortScan
14000,45,1,0,44444.44444,PortScan
5555,59,1,2,33898.30508,PortScan
81,98,1,0,20408.16327,PortScan
100,54,1,0,37037.03704,PortScan
8011,58,1,0,34482.75862,PortScan
987,98,1,0,20408.16327,PortScan
